TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,PAYMENT_NUM,STORE_NM,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
a_a003694,2210020007,1,0,4,천생연분,1.0,15.0,
a_a003028,2210010002,1,0,2,(주)하즈키친(리노돈까스),1.0,20.8,어린이세트;치즈돈까스정식
a_a005715,2210220004,3,0,2,수원 SK아트리움,1.0,3.0,일반유료 (어른)
a_a002745,2209280006,1,0,2,공(SPACE)간길,1.0,10.0,아메리카노ICE;아메리카노HOT
a_a002840,2209240003,2,0,1,보령약국,1.0,70.0,벤포벨에스정[60T 2EA]
a_a010574,2210290003,2,0,2,마리오쇼핑 주식회사,1.0,129.0,폴더 일반품목
a_a000557,2208240003,1,0,2,(주)삼립식품,1.0,22.1,에그슬럿
a_a005785,2210030003,2,1,5,(주)이마트,1.0,108.4,바스크치즈케이크9입;TS뽑아쓰는키친타월;타워주차장놀이2
a_a001635,2209180004,2,2,1,만랩커피과천정부청사점,1.0,3.5,[포장]케냐AA TOP ICE
a_a000924,2209080002,6,0,1,주식회사대청에너지,1.0,44.0,
a_a001375,2208290006,1,0,1,(주)호텔롯데롯데월드,1.0,3.8,캔.스) I아메리카노
a_a007382,2210130002,3,1,1,문화재청,1.0,1.0,대인
a_a001426,2208280002,2,1,2,파리바게뜨,1.0,56.0,가평맛샌드(10개입)
a_a002118,2209240005,1,0,2,노가리슈퍼,1.0,44.0,
a_a007247,2210220002,6,0,3,우리아이들,3.0,4.0,
a_a002882,2210020004,1,0,2,주식회사위베이크,1.0,24.0,위베이크 갈릭;단팥빵;ICDED아메리카노
a_a006351,2210080003,1,0,2,카페(CAFE)쉼표,1.0,9.5,패션후르츠에이드;귤에이드
a_a009676,2210200004,2,1,1,하림닭집,3.0,16.0,
a_a007759,2210160005,3,1,2,부천활박물관,1.0,1.6,"성인;어린이,청소년"
a_a014783,2210280003,1,0,2,삼성물산(주)에버랜드리조트,1.0,12.0,살얼음과일주스
a_a003364,2210160004,1,2,2,(주)삼립식품,1.0,3.3,피치아이스티
a_a006398,2210150005,1,0,1,익선취향,1.0,34.0,통삼겹 로제파스타;회오리 오므라이스;스프라이트
a_a003124,2210010002,1,0,2,코리아세븐 케이트리호텔점,1.0,5.0,
a_a002944,2210010002,1,0,2,주식회사푸드앤이노베이션,1.0,30.0,미스터시래기(자)임대
a_a011358,2210270008,2,2,2,이마트24,1.0,18.2,하이네켄)하이네켄실버캔50;부르바르500ML;필스너우르켈캔맥주500ML;크롤바커필스캔500ML;아사히캔맥주500ML;웰그린)예거라들러자몽500ML;오징어집
a_a011386,2210300006,1,0,1,빽다방,1.0,2.0,앗메리카노(ICED)
a_a002786,2210010008,2,0,1,(주)시몬스청담그로서리스토어,1.0,10.0,SGS소주잔4PCS
a_a001625,2209170005,3,0,2,춘천삼악산 호수케이블카,,0.0,일반캐빈 탑승권  [왕복]대인 
a_a004000,2210020002,1,0,4,삼성물산(주)에버랜드리조트,1.0,113.6,"에상)빅아이스컵,230G;유한킴벌리,좋은느낌울트라슬림중형날개4P;토끼,빙글빙글회오리캔디,RD,19D;펭귄,빙글빙글회오리캔디,BL,19D;에상)쟈뎅,샤인머스캣에이드,230ML;에상)쟈뎅,카페라떼,230ML;호박 폼폼 헤어밴드 22G;판다 개구리인척 헤어밴드;호박 고깔 헤어밴드 22G;판다 파닥파닥 헤어밴드;옛날자장면과찹쌀탕수육;쇠고기시래기국밥반상;공기밥;규동벤또세트;그릴드치킨샐러드"
a_a001448,2208260006,1,0,2,천하의문타로,1.0,34.0,짐빕 하이볼;꼬치5종
a_a010159,2210280005,1,0,2,(주)호텔롯데롯데월드,1.0,40.4,도.피)와일드웨스트 더블치즈L;도.피)콜라 22OZ
a_a000503,2208260004,3,2,2,(주)호텔롯데롯데월드,1.0,43.0,AFTER4 종합이용권 어른 KT 전회원 50%(본인;AFTER4 종합이용권어린이 KT 전회원 50%(동
a_a009694,2210230003,3,2,1,농업회사법인 주식회사 아침고요수목원,1.0,6.0,
a_a003573,2210030002,1,0,2,B마트 중구명동,1.0,20.09,화리케인치킨봉420g;카누미니디카페인100T+20T
a_a009609,2210220013,2,1,2,GS25여의도점,1.0,12.4,맑은샘물1.0L; 테라캔500ML;클라우드DR500;버드캔와이저캔;테라캔500ML;쇼핑백판매
a_a017994,2211130003,1,0,1,한국체육산업개발(주),1.0,5.5,카페라떼
a_a013677,2210280003,1,1,3,사막여우,1.0,13.0,어묵;아이스크림
a_a002157,2209170008,1,0,1,연경,1.0,10.0,하얀짜장
a_a001611,2209090005,1,0,7,온더레일,1.0,50.0,
a_a002041,2209170006,2,0,2,위드유상점,1.0,13.8,꽃카 스트레스;이모션스티커
a_a002239,2209260003,3,1,2,(주)호텔롯데롯데월드,1.0,32.5,AFTER 4 종합이용권 어른
a_a004007,2210140011,1,1,1,방배키르케,3.0,3.6,
a_a000655,2209040005,2,0,2,ZARA,1.0,53.0,SHIRT;T-SHIRT
a_a004075,2210090001,1,0,2,주식회사다운타우너갤러리아광교,1.0,26.4,베이컨;치즈프라이즈;스프라이트
a_a017877,2211110004,1,4,2,별내유황사우나,3.0,8.0,
a_a002741,2210020005,6,2,3,위드엔터테인여주점,1.0,9.0,
a_a002849,2209260008,1,0,4,평양면옥,1.0,48.0,
a_a003201,2210020004,1,0,2,삼성물산(주)에버랜드리조트,1.0,4.7,크림치즈스틱
a_a002761,2209280002,2,1,2,파리바게뜨,1.0,5.0,가평잣도나쓰(5개입)
a_a004275,2210100008,1,0,1,,3.0,13.0,
a_a000448,2208260005,1,1,2,꿈앤펀,1.0,40.9,
a_a003034,2210020002,1,0,1,어바웃브레드,1.0,2.1,소금빵
a_a004382,2210020004,1,0,2,성수노루,1.0,75.0,진로;공기밥;모듬 한판;한우 곱창;(섞어서) 볶음밥
a_a006074,2210080007,1,2,2,CU,1.0,12.5,무지봉투백색특대;버드와이저캔500ML;하이네켄실버캔500ML;하이네켄캔500ML;신)스텔라캔500ML;신라면큰사발컵
a_a005221,2210020002,1,1,1,이디야,1.0,4.7,
a_a008261,2210160004,1,0,1,덕수궁리에제와플,1.0,17.5,플레인;벨지움초코
a_a004535,2209290006,1,2,2,(주)호텔롯데롯데월드,1.0,16.0,캔.스)소시지;캔.스)떡볶이;캔.스)생맥주
a_a007593,2210190009,1,0,1,뉴욕버거,1.0,7.4,뉴욕버거세트
a_a000074,2208060001,3,11,4,롯데월드,1.0,356.0,
a_a008658,2210280002,3,1,4,서운동산,1.0,5.0,동물먹이
a_a018112,2211120003,1,0,1,세븐일레븐김포아라뱃길점,1.0,1.3,광동)힘찬하루헛개차340ML
a_a007730,2211050006,1,0,2,장어의꿈,1.0,48.7,성인(상차림);음료수;[맥주]카스;된장찌개;주먹밥;민물장어
a_a002097,2209240004,1,0,2,소라식당,1.0,26.0,
b_b006822,2210070006,1,0,2,두물머리연핫도그,1.0,11.0,
a_a015355,2211020002,1,0,1,GS25,1.0,1.5,비락식혜340ML
a_a015297,2211050003,2,0,1,지앤와이,1.0,12.0,
a_a001084,2209030002,1,0,3,산타바바라,1.0,45.0,파지타플레터
a_a004335,2210140003,1,2,1,용수염,1.0,8.0,
c_c005709,2210200004,1,0,3,주식회사포텅즈,1.0,12.9,소금구이 항정살 덮밥
a_a017744,2211120003,1,0,1,훈장골(사당),1.0,10.0,
a_a017890,2211120005,1,0,2,합정옥,1.0,20.0,
a_a000898,2208210008,1,1,2,블루보틀커피코리아(유),1.0,15.0,NOLAFLOA
a_a003373,2210020001,3,2,2,에버랜드,1.0,84.0,
a_a003543,2210290006,1,0,2,세븐일레븐상암DMC빌점,1.0,6.4,해태)갈아만든배340ML캔;MQ)프링글스양파맛53G;농심)무파마큰사발면
a_a004277,2210020008,1,0,2,젤라띠젤라띠,1.0,5.5,(컵)선택
a_a005354,2210080007,3,0,1,덕수궁,1.0,1.0,입장권 대인
a_a002814,2210030003,1,0,2,속초중앙시장해물짬뽕시흥아울렛,1.0,17.9,짬뽕(면OR밥)
a_a006683,2210110003,1,4,4,(주)에스앤아이코퍼레이션,1.0,18.5,꽈배기(4EA);떡볶이
a_a005824,2210080002,1,0,2,만리성,1.0,29.0,
a_a001859,2209080003,1,0,4,든든,1.0,4.0,토마토 마리네이드
a_a003693,2210090007,1,0,1,돈주는남자,1.0,58.0,
a_a000506,2209020003,2,1,1,(주)이엠케이뮤지컬컴퍼니,1.0,93.0,프로그램북;대본집;악보집;뱃지1(엘리자벳);뱃지2(토드);뱃지4(10주년);금속마그넷;키치세트
a_a007699,2210210004,1,4,2,그린익스프레스파크,1.0,9.0,ICE아메리카노(L)_휴
a_a000655,2209030007,2,0,1,보령약국,1.0,3.5,프렌즈아이드롭점안액(쿨)[14ML]
a_a003131,2209250003,2,1,2,픽미픽미아이스가평중촌점,1.0,1.5,월드콘(바닐라);둘둘바(초코)
a_a008543,2210220005,1,0,2,SK주유소팝업스토어,1.0,25.27,D370;감자튀김;PG100+;음료수;G220
a_a015257,2210300002,1,0,2,코레일유통㈜,1.0,1.4,코카)토레타500ML
a_a005524,2210020006,2,0,3,빵선생,3.0,15.0,
a_a000108,2208240004,1,0,1,농민백암순대,1.0,9.0,
a_a001875,2209110002,1,1,1,서창산업(주)구리휴게소,1.0,5.0,매직핫도그/신
a_a005749,2210050006,3,0,1,문화재청,1.0,1.0,관람권 대인
a_a006668,2210080005,1,0,3,신차이,1.0,18.9,볶음밥반상
a_a003757,2210190005,3,0,4,문화재청,1.0,9.0,관람권 대인우대권
a_a014380,2210300007,1,0,4,(주)청와옥푸드,1.0,41.4,
a_a005754,2210080005,3,1,1,문화재청,1.0,1.0,대인
a_a005604,2210130008,2,0,1,GS25신광명역점,3.0,2.25,코카제로500ML;쇼핑백판매
a_a009428,2210250003,3,0,2,서울스카이 ,3.0,44.0,
a_a001132,2209040003,1,0,1,638DENO탄탄면,1.0,8.5,탄탄멘(시루나시)
a_a010574,2210290003,2,0,2,주식회사 스타벅스 커피 코리아,1.0,12.6,I-T)B글레이즈드L;T)블랙글레이즈드L 
a_a003323,2210080008,1,0,2,삼성물산(주)에버랜드리조트,1.0,23.5,순살뿌링클;사이다
a_a002238,2209170004,1,0,2,락떼스피릿,1.0,11.0,VIENNANILLA ICE
a_a002708,2209250002,1,0,2,오우야에스프레소바,1.0,7.6,카페 브륄레
a_a004472,2210010004,1,0,1,주식회사 스타벅스 커피 코리아,1.0,5.0,I-G)아메리카노
a_a001817,2209140009,1,0,2,CU,1.0,15.3,감자톡매콤달콤;기린이치방캔500ML;훈제메추리알3입;사조)꼬꼬봉50G
a_a017965,2211090006,2,0,1,주식회사더그린,1.0,23.0,은목서;로자리안 유약분캔디팟;은마삭;오픈 바코드
a_a006613,2210080006,2,0,2,여주프리미엄아울렛,1.0,135.0,SJSJ
a_a007216,2210230002,1,1,3,샤론농원,1.0,30.0,
a_a002166,2209240005,2,0,2,샤인,3.0,1500.0,
a_a000268,2208250003,2,0,2,(주)신세계톰보이,1.0,83.7,JUMPER
a_a003201,2210030002,1,0,2,삼대째손두부,1.0,20.0,두부만돈까스;해물뚝배기
a_a001383,2208270004,3,0,1,네이버파이낸셜 주식회사,1.0,20.0,
a_a003965,2210010004,2,1,1,(주)도서출판아트앤북스 북하우스,1.0,54.9,
a_a006074,2210090001,1,1,2,(주)서한사,1.0,12.0,
b_b006344,2210140002,1,0,2,이태리회관,1.0,40.0,
a_a017662,2211100003,1,0,1,브루다커피,1.0,10.8,명란바게트;H-아메리카노
a_a006408,2210150002,2,6,3,한국마사회,1.0,6.0,
a_a003617,2210020004,2,0,1,주식회사 아성다이소,1.0,5.0,몽글몽글거품비누(레몬향리필);스마트폰케이블(C타입/3)
a_a004732,2210090005,1,0,2,주식회사 스타벅스 커피 코리아,3.0,13.5,T)아메리카노;생크림 카스텔라
a_a004639,2210020004,1,0,3,맥도날드,1.0,4.3,아이스아메리카노-M;바닐라선데이
a_a002353,2209170003,1,1,2,제물포연가,1.0,4.26,
a_a000413,2208310008,2,1,1,서울선상(9)분식점,1.0,4.0,
a_a005013,2210090002,2,2,5,삼성물산(주)에버랜드리조트,1.0,10.0,"쥬빌리,링토스(1바구니)(카니발)"
a_a018137,2211100006,1,1,2,일일오오(1155),1.0,9.5,자몽에이드;바닐라라떼ICE
a_a000034,2208180002,1,1,4,애버랜드,1.0,13.5,
a_a002127,2209230003,3,0,2,레드룸 러브 이즈 인 디 에어,1.0,32.0,일반(4/28~11/6)
a_a014792,2211040012,3,0,1,SH아트홀,1.0,29.8,추적 관람권
a_a001532,2209040003,1,5,1,십리향,1.0,5.0,
a_a000508,2208290001,1,0,2,더플레이스,1.0,39.8,
a_a005592,2210090003,2,0,1,신포과일,1.0,10.0,
c_c005060,2210030004,1,0,2,배연정소머리국밥,1.0,28.0,소머리국밥
a_a013881,2210300009,6,2,1,케이팝코인노래연습장,1.0,4.0,
a_a000323,2208200002,1,0,3,콴안다오,1.0,29.5,퍼보;껌슴
a_a009466,2211060003,1,0,2,커스텀커피(더하우스),1.0,9.0,(I)카페라떼;(H)에스프레소
a_a001356,2208270005,1,0,1,롯데월드몰 숙성시대,1.0,63.8,
a_a001464,2208280005,1,0,4,주식회사 서울랜드,1.0,1.93,캔디벌크(스)
a_a001895,2209130009,1,0,2,그믐달,1.0,6.0,요거트아이스크림
a_a002531,2209240005,6,3,4,,3.0,80.0,바베큐비용 인원추가비용
a_a003506,2210080002,1,0,3,호복,1.0,42.5,오리구이로미엔;완탕면;돼지고기챠수탕면;사이다;카스;쇼마이
a_a005165,2210100004,2,0,2,삼성물산(주)에버랜드리조트,1.0,12.0,"로얄쥬빌리캐로셀, 어트랙션, 메탈배지"
a_a010396,2210230006,1,0,2,한국집,1.0,23.0,한국집대표품목
a_a000163,2208070005,1,0,4,밀명가,1.0,59.0,
a_a000139,2208200002,1,0,5,(주)캠프통포레스트,1.0,69.4,순살 뿌링클;페퍼로니 피자;떡볶이;순대;우동;음료수
a_a008738,2210160005,3,4,3,네이버파이낸셜 주식회사,1.0,27.0,포천 허브아일랜드 입장권 외2건
a_a001462,2208260003,1,2,1,주식회사연밀,1.0,11.0,새우육즙만두
a_a003109,2210090009,1,1,2,943킹스크로스CAFE,1.0,23.6,위자드쇼콜라HOT;위자드그린티HOT
a_a003094,2209250003,1,1,2,수원고등점투썸플레이스,3.0,13.6,콜드브루(L);고구마바
a_a002881,2209230005,1,0,4,곰이빠진탕,1.0,27.0,
a_a005056,2210220003,1,1,2,주식회사 스타벅스 커피 코리아,3.0,11.8,I-G)아메리카노;I-G)B글레이즈드L
a_a012456,2210290002,3,0,4,인생사진 셀프사진관,1.0,10.0,
a_a003338,2210170004,1,0,2,다피타,1.0,63.0,
a_a007496,2210290002,1,0,2,고칸,1.0,28.4,사케동;김치가츠동;치킨가라아게;사이다
a_a005864,2210020008,1,0,2,만의골느티나무집,1.0,38.0,
a_a018234,2211120007,3,0,2,중미산천문대,5.0,50.0,
a_a001749,2209250006,1,0,2,강남식당,1.0,75.0,조개구이(중);맥주
a_a001340,2208220002,2,5,1,(주)롯데월드 SEOUL SKY,1.0,18.1,후지)워터액자;후지)종이쇼핑백
a_a003252,2210040001,1,0,3,(주)호텔롯데 롯데월드,1.0,16.2,
a_a004559,2210020002,1,0,2,포레스트아웃팅스송도점,1.0,25.0,통망고크루아상;에그타페스츄리;파인키위에이드
a_a002396,2209300006,1,0,1,레이어드,1.0,13.0,오렌지아이스티;초코칩스콘
a_a006411,2210090004,1,0,1,(주)비울프,1.0,6.3,
a_a001132,2209020002,1,0,1,베이커리오월의종,1.0,4.0,예삐
a_a001881,2209190003,1,0,1,팀호완 삼성점,1.0,27.5,
a_a000418,2208280003,1,0,2,컴포즈커피,1.0,8.1,수박주스(I);커피밀크쉐이크(ICE)
a_a002909,2209230006,2,0,2,GS25여주연라점,1.0,66.4,제주삼다수2L;심술12도330ML;하이네켄캔710ML;아포가또파인트;디아블로레드;갓생허니뻥이요;2080세트;나쵸치즈콤보;사가미오리지널;심리스팬티95;쇼핑백판매
a_a006798,2210160004,1,0,3,(주)미라클브루어리,1.0,26.0,
a_a006299,2210080002,1,0,4,파리바게뜨,1.0,11.25,22치즈)파마산치즈어니언페스츄리;갓구운즉석쿠키;NEW밤식빵;NP재생쇼핑백(중)
a_a000058,2208130003,2,1,2,GS25청담골프존점,1.0,13.4,스미노프그린;티즐피치우롱티;구운감자27G;2080치약125G;히말)핑크칫솔
c_c003316,2210070002,1,1,10,정다운돌솥밥생선구이,1.0,140.0,
a_a004311,2210020002,1,3,2,삼청동샤브,1.0,27.8,
a_a000779,2208270005,1,0,2,엠케이펍,1.0,5.0,
a_a000949,2209030003,1,0,3,아이아이리서치 바,1.0,19.0,
a_a000825,2208280001,1,0,4,간이역,1.0,36.0,
a_a003068,2209240003,1,0,1,교우초밥,1.0,49.0,
a_a009681,2210220005,1,4,4,하이프이태원,1.0,62.0,PEACHCRUSH;MOJITO;MIDORISOUR;DOUBLEHOOKAH;TUTTI-FRUTTY;COKE
a_a005638,2210040005,1,0,2,벌교추어탕,1.0,22.0,추어탕
a_a002695,2210010003,1,0,1,샐러드박스,1.0,8.5,닭가슴살샐러드
a_a001910,2209240006,1,0,2,빽다방,1.0,8.5,아이스크림바닐라라떼;초코빽스치노(소프트)
a_a018011,2211110003,2,1,1,지에스25광명한라점,1.0,2.0,풀무원 얼음0.8
a_a001976,2209240008,1,0,2,패터슨커피,1.0,27.0,레몬글라사주 마들;바닐라 마들렌;단호박;피칸브라우니;라즈베리 화이트;버터스콘
a_a013857,2210280002,1,1,1,CU,1.0,5.56,HEYROO고소한치즈팝콘;트레비레몬P500ML;종량)재사용10L
a_a004061,2210080003,1,3,2,정짬뽕,1.0,22.0,
a_a014835,2211010002,2,0,2,(주)카카오,1.0,17.1,차량용방향제(통풍구형)_라이언&춘식이;봉투값
b_b006746,2210160003,1,0,4,주식회사 푸른숲이엔티,1.0,31.0,
a_a017544,2211100004,1,0,1,리김밥,1.0,5.0,
a_a010290,2210300005,1,0,2,황토골,1.0,59.0,
a_a001472,2209030012,1,0,2,동국파전,1.0,41.0,닭똥집;홍합탕;계란말이;술;음료
a_a013879,2210280003,1,0,2,"스페로,스페라",1.0,8.0,
a_a009760,2210230002,1,0,2,(주)사조명동진성닭칼국,1.0,27.0,
c_c005679,2210150002,1,0,1,롯데리아과천렛츠런파크점,1.0,2.5,ICE라떼_(멸균)
a_a001909,2209240003,3,2,2,허브아일랜드,1.0,18.0,일반입장권
a_a001525,2209030003,1,0,2,더현대서울에이치키친,1.0,24.0,미소부추라멘;치즈닭갈비+볶음밥;펩시제로
a_a003016,2210030005,1,0,2,리에제와플더뷰,1.0,15.2,ICE아메리카노;와플메이플
a_a005961,2210130003,1,0,2,주식회사 스타벅스 커피 코리아,3.0,6.0,V)카페 라떼
a_a002624,2210010002,1,0,5,37.5안성점,1.0,80.7,미국식브런치;팬케익추가;토마토 오믈렛 라이스;페페로니피자;리코타 치즈 샐러드;딸기스무디;청포도에이드;뽀로로음료
a_a005985,2210160004,1,0,2,(주)딘타이펑코리아,1.0,37.0,샤오롱바오샘플러;해물사천탕면
a_a002366,2209180004,2,0,4,(주)이마트,1.0,25.19,슈퍼마시멜로우BBQ용300G;우리쌀밥한공기210G;쌀밥한공기5곡210G;타포린쇼핑백18L(WH);노브랜드자색고구마칩160G;감자칩오리지날110G;별미볶음김치400G;아삭한쌈무350G;맛있는킬바사180G;일회용접시20CM*12P;노브랜드허브맛솔트55G;정성깃든쌈장500G
a_a003137,2210030003,3,0,3,음악놀이터,1.0,4.0,
a_a002043,2209100002,3,4,4,주식회사인터파크,1.0,32.0,1인이용권
a_a002949,2209250001,2,3,1,롯데백화점 잠실점,1.0,607.0,수트서플라이남성정장;수트서플라이남성정장
a_a002049,2209170007,1,0,2,국민갈비,1.0,24.0,
a_a001252,2208280003,1,0,2,명지쉼터가든,1.0,27.0,잣곰탕;잣해물짬뽕
a_a004222,2210040004,1,0,1,미도,1.0,11.5,
b_b006816,2210150004,3,0,3,아모제푸드(주),1.0,4.5,스노우치즈 스틱프레즐
a_a014261,2210290003,1,0,4,주식회사 스타벅스 커피 코리아,3.0,16.3,I-T)아메리카노;I-T)자몽허니블랙티;T)할로윈 매직 T
a_a002711,2209290003,2,0,4,세븐일레븐,1.0,19.1,얼쑤얼水500ML;동서)콜롬비아나오리지날;에스씨)기가마시멜로100G;친환경비닐쇼핑백_100원;해태)폴라포포도120ML;미스티)마이키링(포켓몬)1;롯데)죠스바75ML;해태)쌍쌍바70ML
a_a007399,2210270004,6,1,2,포토아이브 수,3.0,5.0,
a_a003078,2210010004,1,0,5,주식회사 스타벅스 커피 코리아,3.0,28.3,I-G)아메리카노;I-G)카페라떼;G)딸기L리프세셔;I-G)BLD돌체라떼
a_a003757,2210190007,2,0,4,(주)교보문고,1.0,15.0,3D 공룡 극장
a_a003316,2210020001,1,2,2,가평군농협하나로마트북면점,1.0,6.96,환타파인애플1.5L;토탈솔루션아이스민트90g;시스테마듀얼액션칫솔3입
a_a000675,2209030007,2,0,4,군자농협하나로마트대부점,1.0,56.27,테두리철망(대);동원 통그릴 후랑크240G*2;오리온 치킨팝 닭강정M81G;광천농협 돌자반50G;참소스150G;진로16.5%(병) 360ML;파채;돈육사태(국내산);해찬들사계절쌈장170G;알루미늄 소주컵(100매)60ML;돈육목살;제주삼다수0.5L;대상 맛소금95G
a_a005715,2210220006,2,1,2,도깨비한과강정,1.0,12.0,
a_a006278,2210210002,1,2,1,코레일유통㈜,1.0,1.0,푸르밀) 비피더스사과
a_a001268,2208240002,1,0,1,하니칼국수,1.0,12.0,
a_a008059,2211020005,3,0,1,,1.0,2.0,주차비
a_a011521,2211060001,1,1,2,뉴욕베이글,1.0,13.2,베이글;크림치즈(2oz);치킨(Chicken)샐러드
a_a012229,2210290005,1,1,2,카페아키라,1.0,9.8,AMERICANO ICE
a_a002679,2209300008,1,3,3,GS25곤지암리조트2호점,1.0,34.5,제주삼다수2L;쇼핑백판매;하이네켄병330;코로나병355ML;쌀로별진짜새우;쌀로별1500;환타오렌지;환타파인600ML;프로틴코인쿠키;갓생허니뻥이요;해)쌍쌍바바;의성마늘후랑크;롯데)에센뽀득;왕왕밀크바삭볼;왕왕초코바삭볼;해태)바밤바65M; 롯)와일드바디;Y)감동란쌍란바;롯데푸)아맛나
a_a005546,2210090003,3,2,1,(주) 견우와 직녀,1.0,10.0,
a_a018123,2211120005,1,0,3,한성칼국수,1.0,34.0,
a_a002239,2209250002,1,2,1,CU,1.0,17.7,매일)킨더부에노;자가비짭짤한맛;몽블랑체다치즈;삼양사)상쾌한;프레첼갈릭버터
a_a003995,2210140002,3,1,3,화담숲,1.0,23.0,입장권
a_a002878,2210020005,1,0,2,생활맥주 여의도점,1.0,25.0,
a_a000425,2208280003,1,0,2,삼진식감,1.0,34.0,가슴살;상진카즈;제로콜라
a_a006376,2210290003,1,0,2,미태리,1.0,16.6,봉골레 파스타;양송이크림 파스타
a_a002123,2209140004,3,0,1,(재)대우재단아트선재센터,1.0,10.0,
a_a005947,2210080003,1,0,2,,1.0,10.1,모듬튀김;떡볶이 순한;미니핫도그
a_a000112,2208060001,1,2,1,삼봉개발(주)경주지,1.0,8.5,
a_a002679,2209300003,3,0,2,화담숲,1.0,20.0,
a_a009428,2210240008,1,0,2,순희네빈대떡,1.0,22.0,육회;녹두빈대떡
a_a002895,2209280002,1,0,2,보승회관을지병원사거리,1.0,9.0,
a_a001798,2209110004,1,0,4,초마,1.0,47.0,탕수육;유니짜장;하얀짬뽕;밥추가
a_a010365,2210220002,1,0,2,놀부네감자탕,1.0,18.0,
a_a006560,2210120003,3,0,4,안녕인사동,1.0,10.0,주차비
a_a001800,2209090005,2,0,5,CU,1.0,9.65,
a_a006914,2210140004,1,0,2,삼성물산(주)에버랜드리조트,1.0,7.3,헌드레드콘+아몬드코코넛
a_a006797,2210100002,1,0,1,주식회사 스타벅스 커피 코리아,3.0,6.5,G)돌체콜드브루
a_a000729,2208270001,3,1,4,(주)호텔롯데롯데월드,1.0,30.0,1 DAY 베이비 종합이용권 어린이 개인요금
a_a002941,2209280002,3,5,4,주식회사 하이파킹,1.0,4.4,주차비
c_c008854,2211050003,1,0,2,벙커컴퍼니 압구정점,1.0,40.0,
a_a018162,2211090005,1,0,4,미니특공대송도점,1.0,7.4,구슬아이스크림
a_a002795,2209210008,3,1,1,화성행궁,1.0,1.5,일반유료어른
a_a000510,2208200002,2,1,2,공가네,1.0,5.0,
a_a002008,2209230001,2,3,2,마석시장 내부 옷집,5.0,25.0,
a_a001321,2208270002,2,1,2,주식회사밀레,1.0,99.0,MILLET(PES)
a_a000834,2208270004,1,0,4,안성집,1.0,118.0,묵은지 닭볶음탕;감자전;가평잣막걸리;소주;공기밥
a_a012357,2210300012,2,2,1,APPLE,1.0,149.0,MAGSAFE 배터리 팩
a_a002400,2209170002,1,0,2,명가원설농탕,1.0,25.0,설농탕;장수설농탕
a_a003108,2210020003,1,2,2,(주)아리프로퍼티,1.0,12.0,
a_a002636,2210010004,2,0,1,이브자리,1.0,30.0,
a_a002441,2209270004,1,0,2,에그궁,1.0,29.0,투움바 오믈렛;함박 스테이크
a_a004205,2210010006,1,0,2,장날만두,1.0,10.0,
a_a005285,2210130005,1,0,2,카페023,1.0,8.0,아메리카노 ICE
a_a000933,2208190002,1,0,4,파리크라상SHAKESHAKE,1.0,33.0,FRIES2;VAN SHAKE 4
a_a001534,2208270002,1,0,2,소문난이동갈비,1.0,90.0,양념갈비;생갈비;된장찌개;공기밥
a_a000796,2208220010,3,0,2,클립서비스주식회사,1.0,73.0,뮤지컬<미드나잇>
a_a007349,2210160004,1,0,2,태평양수산,1.0,10.0,
a_a000623,2209040005,2,1,1,SPAO,1.0,30.0,"[여성]오버핏 옥스포드 셔츠.(5;봉투,SP)"
a_a017503,2211090004,2,0,2,세븐일레븐,1.0,2.0,코카)토레타500ML
a_a001353,2208280005,2,3,2,LONDON BAGLE MUSEUM,1.0,17.8,BRICKLANE SANDWICH;POTATO CHEESE BAGEL;PEPPERONI JALAPENO CHEESE BAGEL
a_a007496,2210290004,1,0,2,소사이어티카페,1.0,10.0,아메리카노 (ICE);플레인요거트스무디
a_a002955,2209250005,1,0,2,어반런드렛더테라스보정,1.0,15.0,유자홍차HOT;어반테라피HOT
b_b006925,2210290004,1,0,3,하늘천따지,1.0,17.0,
a_a003352,2210220003,2,2,1,GS25수원행리단길점,1.0,3.9,C타입전용
a_a015771,2211060002,1,0,3,통일동산두부마을,3.0,53.0,
a_a004874,2210050002,1,0,2,양평등갈비,1.0,39.0,약맵;소금바베큐;비빔막국수
a_a003778,2210010002,1,0,1,행궁81.2,1.0,11.3,
a_a006149,2210100006,1,1,2,연돈볼카츠 부천중동점,1.0,6.0,
d_d000959,2209020002,1,0,3,삼성물산(주)에버랜드리조트,1.0,46.4,
a_a007719,2210300007,1,0,2,한강로칼국수금정AK점,1.0,16.0,칼국수보쌈정식
a_a010132,2210220004,1,0,3,교대가맥,1.0,32.6,
a_a013996,2210290004,1,0,2,(주)농심,1.0,23.9,코코이찌방야(자) 
a_a005676,2210090002,1,0,7,㈜티에스에프 청춘조개본점,1.0,241.3,리필1;맥주;바지락칼국수;소주;음료수
a_a004277,2210020006,1,0,2,엠즈씨드주식회사,1.0,9.4,I아메리카노S
a_a006716,2210150008,1,0,2,미니스톱일산웨스턴점,1.0,2.0,콘)논산딸기
a_a002541,2209250001,1,0,1,케이즈카페,1.0,6.5,헤이즐넛라떼(ICE)
a_a005001,2210010002,1,0,2,모인,1.0,21.5,아메리카노ICE;플랫화이트;프렌치토스트;시즌토스트
