,TRAVEL_LENGTH,visit_move_cnt,total_payment,total_payment_per_day,visit_move_cnt_per_day,actual,predicted,predicted_proba
2932,2,5,-0.4449606918470632,-0.4820451743639225,2.5,0,0,0.498399310375356
3785,3,9,0.3428702550765455,0.3176480681312378,3.0,0,0,0.4827632482431916
5158,2,7,-0.4677963714680374,-0.5182576985523827,3.5,0,0,0.48850202163348555
3646,2,6,-0.3136555340264618,-0.273823160280277,3.0,0,0,0.4974957159172333
5476,2,6,-0.1423879368691555,-0.0022292288668262,3.0,0,0,0.4895644409314519
3221,3,7,-0.3935804126998714,-0.4609212019206541,2.333333333333333,0,0,0.49135955373943985
530,2,10,-0.3165099939790835,-0.2783497258038345,5.0,0,0,0.47785027293082394
4144,2,6,-0.4620874515627938,-0.5092045675052677,3.0,0,0,0.49916075357295964
4878,2,10,-0.3364912136474359,-0.3100356844687371,5.0,0,0,0.47785027293082394
4768,2,6,-0.1595146965848861,-0.0293886220081713,3.0,0,0,0.4895644409314519
506,3,12,3.0117903107779016,3.139207244482087,4.0,0,0,0.4563081428065145
4154,3,9,0.2344007768769182,0.2029750748677809,3.0,0,0,0.4827632482431916
381,4,16,0.0288796602881507,-0.1561324566677817,4.0,0,0,0.4299863514191864
3165,3,13,0.4713209529445252,0.4534450338379632,4.333333333333333,0,0,0.4654613492026853
3934,3,7,0.337161335171302,0.3116126474331612,2.333333333333333,0,0,0.4877705836319442
1044,4,15,2.6007480776003664,1.8830853116948771,3.75,0,0,0.4573273117848445
422,4,18,-0.3907259527472496,-0.4888350226492588,4.5,0,0,0.438731807020355
3792,3,10,-0.1680780764427514,-0.2225220843466252,3.333333333333333,0,0,0.485670747884209
4011,3,14,0.0659876396722337,0.0249301642745187,4.666666666666667,0,0,0.4672917555525424
1351,2,5,-0.4164160923208455,-0.4367795191283474,2.5,0,0,0.49891385628533413
4967,2,9,0.711095588964754,1.3512138626768695,4.5,0,0,0.45855359565353926
2146,5,14,-0.2565663349740263,-0.4222945094529634,2.8,0,0,0.45968735435532476
2409,3,5,0.4085228339868463,0.3870554061591197,1.6666666666666667,0,0,0.4938181047608323
3955,2,8,-0.1652236164901296,-0.0384417530552863,4.0,0,0,0.45488508519713927
2025,3,18,0.1887294176349699,0.1546917092831674,6.0,0,0,0.4492742247931676
102,3,5,0.1915838775875916,0.1577094196322058,1.6666666666666667,0,0,0.4938181047608323
676,2,6,-0.4991954309468769,-0.5680499193115153,3.0,0,0,0.4965890795726469
5690,2,11,-0.0596085982431241,0.1290411713163415,5.5,0,0,0.45199816156731665
5727,2,9,-0.4249794721787108,-0.45035921569902,4.5,0,0,0.481524624080583
4681,2,6,-0.2365851153056739,-0.1516058911442241,3.0,0,0,0.49349064134472514
1020,4,11,0.3599970147922762,0.106408343698554,2.75,0,0,0.48698901677116846
3263,4,10,0.2286918569716747,0.0022973366567312,2.5,0,0,0.48806122357106474
4567,3,10,0.2572364564978924,0.2271167576600876,3.333333333333333,0,0,0.4803637328161445
4141,3,11,0.1173679188194256,0.0792489505572089,3.6666666666666665,0,0,0.4803637328161445
626,2,5,-0.4506696117523068,-0.4910983054110375,2.5,0,0,0.498399310375356
135,2,8,-0.3821625728893842,-0.3824607328456573,4.0,0,0,0.48138538308468
810,4,17,-0.273693094689757,-0.3960404294163298,4.25,0,0,0.4269041199193903
3997,2,10,-0.2651297148318917,-0.1968715463797992,5.0,0,0,0.4733989001544431
2118,2,5,-0.0795898179114765,0.0973552126514389,2.5,0,0,0.49191669290431883
1223,3,14,-0.2394395752582957,-0.2979648430725837,4.666666666666667,0,0,0.4609508709816698
1609,3,23,-0.1081344174376942,-0.15915016701682,7.666666666666667,0,0,0.449162207780358
4746,4,19,1.1421190418106415,0.7265478204259331,4.75,0,0,0.45637447725164687
1215,3,9,-0.1224067172008031,-0.1742387187620117,3.0,0,0,0.48807187359219434
978,4,6,0.0203162804302854,-0.1629223049531179,1.5,0,0,0.4974561927259148
1694,2,5,-0.2622752548792699,-0.1923449808562418,2.5,0,0,0.4945633628929767
3439,3,7,-0.2822564745476222,-0.3432304983081589,2.333333333333333,0,0,0.4918831703993006
4794,2,9,-0.1823503762058603,-0.0656011461966314,4.5,0,0,0.4536112965761099
3007,2,6,-0.447815151799685,-0.48657173988748,3.0,0,0,0.49916075357295964
1869,3,10,0.0146073605250418,-0.0293886220081713,3.333333333333333,0,0,0.4803637328161445
2063,2,9,-0.1595146965848861,-0.0293886220081713,4.5,0,0,0.4536112965761099
4906,2,7,-0.1680780764427514,-0.0429683185788438,3.5,0,0,0.46974642495183616
5093,2,5,0.2800721361188666,0.6677024686196855,2.5,0,0,0.49191669290431883
3014,3,28,-0.1966226759689691,-0.2526991878370085,9.333333333333334,0,0,0.4523511016020633
453,2,17,0.1402035984403998,0.4459007579653674,8.5,0,0,0.4429307914372849
5458,2,5,0.2886355159767319,0.681282165190358,2.5,0,0,0.49191669290431883
3383,3,10,0.2087106373033223,0.1758156817264358,3.333333333333333,0,0,0.4803637328161445
1261,3,13,-0.0824442778640983,-0.1319907738754749,4.333333333333333,0,0,0.46821971762782977
3699,2,10,-0.459232991610172,-0.5046780019817101,5.0,0,0,0.47688332685507573
969,2,8,0.0231707403829072,0.2603115714995094,4.0,0,0,0.4693834612579633
2210,4,18,0.137349138487778,-0.0701277117201889,4.5,0,0,0.4671993974028323
4536,4,17,0.3428702550765455,0.0928286471278814,4.25,0,0,0.4577352685985359
4078,3,22,-0.0510452183852588,-0.0987959600360531,7.333333333333333,0,0,0.4429307914372849
5487,2,13,-0.285110934500244,-0.2285575050447018,6.5,0,0,0.45726756355460857
1194,3,9,-0.0710264380536112,-0.1199199324793215,3.0,0,0,0.48553101708367974
5283,2,7,-0.459232991610172,-0.5046780019817101,3.5,0,0,0.48850202163348555
121,2,10,-0.3735991930315189,-0.3688810362749847,5.0,0,0,0.481524624080583
705,4,11,-0.011082779048554,-0.1878184153326842,2.75,0,0,0.4750449434956196
3438,3,6,0.2172740171611876,0.1848688127735509,2.0,0,0,0.49802298619911334
3950,2,6,-0.2936743143581093,-0.2421372016153744,3.0,0,0,0.4951350882173914
3259,2,6,-0.3165099939790835,-0.2783497258038345,3.0,0,0,0.4974957159172333
1094,2,5,-0.484923131183768,-0.5454170916937278,2.5,0,0,0.49582767562945845
5712,2,5,-0.3022376942159747,-0.2557168981860469,2.5,0,0,0.4962078824665651
3520,2,8,-0.2508574150687828,-0.1742387187620117,4.0,0,0,0.47325986407177023
1087,3,7,0.2600909164505142,0.230134468009126,2.333333333333333,0,0,0.4877705836319442
2034,2,6,-0.484923131183768,-0.5454170916937278,3.0,0,0,0.4965890795726469
5449,2,7,-0.2794020145950005,-0.2195043739975868,3.5,0,0,0.4881838997421009
5302,2,6,-0.4706508314206591,-0.5227842640759401,3.0,0,0,0.49916075357295964
248,2,7,-0.3022376942159747,-0.2557168981860469,3.5,0,0,0.4898277642180049
1543,5,21,0.0031895207145548,-0.25752752439547,4.2,0,0,0.4285186465776864
4102,3,15,1.3704758380203832,1.4040237937850408,5.0,0,0,0.45774372426290516
447,3,8,0.2429641567347835,0.212028205914896,2.6666666666666665,0,0,0.4877705836319442
763,3,14,-0.1966226759689691,-0.2526991878370085,4.666666666666667,0,0,0.45981464978289366
2680,4,9,-0.4506696117523068,-0.5363639606466127,2.25,0,0,0.47366649376299924
3912,3,13,-0.0196461589064193,-0.0656011461966314,4.333333333333333,0,0,0.4654613492026853
4020,3,5,0.0088984406197983,-0.035424042706248,1.6666666666666667,0,0,0.4938181047608323
2647,2,10,-0.1252611771534248,0.0249301642745187,5.0,0,0,0.4536112965761099
414,3,13,-0.0396273785747717,-0.0867251186398998,4.333333333333333,0,0,0.4654613492026853
2820,2,7,-0.4792142112785245,-0.5363639606466127,3.5,0,0,0.49083314579683995
5020,2,5,-0.4021437925577367,-0.4141466915105599,2.5,0,0,0.49891385628533413
2432,3,7,0.4142317538920898,0.3930908268571965,2.333333333333333,0,0,0.4877705836319442
1599,4,11,8.655057637111142,6.683508049427618,2.75,0,0,0.4868482601830921
5008,2,9,-0.4906320510890116,-0.5544702227408428,4.5,0,0,0.479210951240237
3181,2,13,-0.2794020145950005,-0.2195043739975868,6.5,0,0,0.45726756355460857
1807,3,9,-0.1395334769165337,-0.1923449808562418,3.0,0,0,0.48807187359219434
3961,3,16,0.474175412897147,0.4564627441870016,5.333333333333333,0,0,0.4492742247931676
4379,2,5,0.5940627309072614,1.1656246762110118,2.5,0,0,0.49191669290431883
4316,3,9,-0.3650358131736536,-0.4307440984302707,3.0,0,0,0.4942548917217287
3650,3,15,-0.148096856774399,-0.2013981119033568,5.0,0,0,0.45651928537754183
4247,2,6,-0.0139372390011758,0.2014662196932617,3.0,0,0,0.4908441370962601
208,2,5,-0.3364912136474359,-0.3100356844687371,2.5,0,0,0.4985685739535376
1666,3,9,0.5912082709546396,0.5801888684975737,3.0,0,0,0.4827632482431916
2951,2,5,-0.1966226759689691,-0.088233973814419,2.5,0,0,0.4906368950328984
1374,3,9,0.4998655524707429,0.4836221373283467,3.0,0,0,0.4827632482431916
5062,2,8,-0.3735991930315189,-0.3688810362749847,4.0,0,0,0.48138538308468
2937,2,7,-0.4049982525103584,-0.4186732570341174,3.5,0,0,0.49314979665848446
3977,2,8,-0.4164160923208455,-0.4367795191283474,4.0,0,0,0.48138538308468
3739,2,5,-0.4934865110416333,-0.5589967882644002,2.5,0,0,0.49582767562945845
5091,2,6,-0.2765475546423787,-0.2149778084740293,3.0,0,0,0.49349064134472514
3875,2,7,0.2229829370664311,0.5771711581485353,3.5,0,0,0.48429764729791314
437,2,5,-0.4506696117523068,-0.4910983054110375,2.5,0,0,0.498399310375356
107,2,5,-0.4164160923208455,-0.4367795191283474,2.5,0,0,0.49891385628533413
29,3,13,-0.0995710375798289,-0.150097035969705,4.333333333333333,0,0,0.4708510081219779
5350,2,7,-0.4392517719418197,-0.4729920433168075,3.5,0,0,0.48850202163348555
5272,2,8,-0.4021437925577367,-0.4141466915105599,4.0,0,0,0.48138538308468
1181,3,8,0.3086167356450843,0.2814355439427777,2.6666666666666665,0,0,0.4877705836319442
4523,4,16,0.2258373970190529,3.4053894952471656e-05,4.0,0,0,0.4577352685985359
3034,4,14,-0.1538057766796426,-0.300982553421622,3.5,0,0,0.45911278206566375
2653,4,10,-0.3079466141212182,-0.4231998225576749,2.5,0,0,0.48941270607360143
5186,2,5,-0.4877775911363898,-0.5499436572172852,2.5,0,0,0.49582767562945845
3770,3,10,0.3685603946501415,0.3448074612725829,3.333333333333333,0,0,0.4803637328161445
4093,3,11,0.4399218934656858,0.4202502199985415,3.6666666666666665,0,0,0.4803637328161445
589,4,13,1.2191894605314293,0.7876564549939595,3.25,0,0,0.48206288994201085
1084,3,8,1.9670579681183331,2.034725256734054,2.6666666666666665,0,0,0.48762981586750137
2940,2,14,-0.2565663349740263,-0.1832918498091267,7.0,0,0,0.44048201274577875
881,3,10,0.9451613050797392,0.9543849517783278,3.333333333333333,0,0,0.48022309861661994
4602,2,5,-0.2308761954004304,-0.1425527600971091,2.5,0,0,0.49334641749141406
2463,2,6,-0.5077588108047422,-0.5816296158821878,3.0,0,0,0.4965890795726469
696,3,11,1.2106260806735638,1.2350320142388935,3.6666666666666665,0,0,0.48022309861661994
2513,2,6,-0.1566602366322643,-0.0248620564846138,3.0,0,0,0.4895644409314519
90,2,5,-0.3336367536948141,-0.3055091189451795,2.5,0,0,0.4985685739535376
5555,2,7,0.3542880948870326,0.7853931722321807,3.5,0,0,0.48429764729791314
4923,2,5,-0.2879653944528658,-0.2330840705682594,2.5,0,0,0.4962078824665651
4733,3,7,0.1287857586299127,0.0913197919533622,2.333333333333333,0,0,0.4877705836319442
69,4,10,0.0174618204776636,-0.1651855877148967,2.5,0,0,0.4761152589920161
4239,3,6,0.7139500489173758,0.7099504135062221,2.0,0,0,0.4978821355606628
5615,2,8,-0.1423879368691555,-0.0022292288668262,4.0,0,0,0.45488508519713927
4032,3,5,1.1478279617158849,1.1686423865600502,1.6666666666666667,0,0,0.49367727378511317
4318,2,6,-0.2936743143581093,-0.2421372016153744,3.0,0,0,0.4951350882173914
1769,3,14,1.01081388399004,1.0237922898062095,4.666666666666667,0,0,0.45774372426290516
5440,2,6,-0.3678902731262754,-0.3598279052278697,3.0,0,0,0.4996753025004159
3274,3,20,0.0488608799565031,0.0068239021802887,6.666666666666667,0,0,0.4492742247931676
577,2,9,2.3095931624329458,3.886090555869077,4.5,0,0,0.45855359565353926
4995,2,5,-0.1423879368691555,-0.0022292288668262,2.5,0,0,0.4906368950328984
245,3,12,-0.1024254975324507,-0.1531147463187433,4.0,0,0,0.4708510081219779
1730,3,9,-0.4135616323682237,-0.4820451743639225,3.0,0,0,0.48960676236488276
1362,2,5,-0.4820686712311463,-0.5408905261701702,2.5,0,0,0.49582767562945845
3326,2,5,-0.4706508314206591,-0.5227842640759401,2.5,0,0,0.498399310375356
4668,2,9,0.3799782344606285,0.8261322619441984,4.5,0,0,0.46810393702710207
3494,2,6,-0.0053738591433105,0.2150459162639343,3.0,0,0,0.4908441370962601
3398,2,5,-0.385017032842006,-0.3869872983692148,2.5,0,0,0.49891385628533413
555,3,10,1.2677152797259994,1.2953862212196603,3.333333333333333,0,0,0.48022309861661994
3167,3,13,-0.1680780764427514,-0.2225220843466252,4.333333333333333,0,0,0.4707528761859076
654,2,10,-0.4335428520365761,-0.4639389122696925,5.0,0,0,0.47688332685507573
2328,2,7,-0.3422001335526795,-0.3190888155158521,3.5,0,0,0.49097074223719395
2133,3,7,-0.273693094689757,-0.3341773672610438,2.333333333333333,0,0,0.4918831703993006
1662,2,6,-0.1595146965848861,-0.0293886220081713,3.0,0,0,0.4895644409314519
5750,2,8,-0.0881531977693418,0.0837755160807664,4.0,0,0,0.4693834612579633
1451,2,9,-0.4620874515627938,-0.5092045675052677,4.5,0,0,0.47688332685507573
5359,2,7,-0.1937682160163474,-0.0837074082908615,3.5,0,0,0.46974642495183616
3346,3,11,0.2058561773507005,0.1727979713773974,3.6666666666666665,0,0,0.4803637328161445
1782,2,5,-0.5077588108047422,-0.5816296158821878,2.5,0,0,0.49582767562945845
4655,2,12,-0.3136555340264618,-0.273823160280277,6.0,0,0,0.4770498088977411
1926,2,7,-0.2166038956373215,-0.1199199324793215,3.5,0,0,0.48696752794499304
5384,2,5,-0.3878714927946278,-0.3915138638927723,2.5,0,0,0.49891385628533413
3406,4,16,1.273424199631243,0.8306588274677559,4.0,0,0,0.4740853257477317
4664,3,10,0.0888233192932079,0.0490718470668255,3.333333333333333,0,0,0.4803637328161445
1090,4,10,1.6416495335194514,1.1226223037372154,2.5,0,0,0.4879204518260558
2233,2,6,-0.484923131183768,-0.5454170916937278,3.0,0,0,0.4965890795726469
5078,2,6,-0.1966226759689691,-0.088233973814419,3.0,0,0,0.4895644409314519
1315,2,5,-0.4164160923208455,-0.4367795191283474,2.5,0,0,0.49891385628533413
491,2,6,-0.3964348726524931,-0.4050935604634448,3.0,0,0,0.4996753025004159
5245,2,28,-0.1224067172008031,0.0294567297980763,14.0,0,0,0.4187207684569189
471,2,5,-0.4877775911363898,-0.5499436572172852,2.5,0,0,0.49582767562945845
4556,4,18,0.2172740171611876,-0.0067557943903837,4.5,0,0,0.4671993974028323
3437,3,13,0.1145134588668038,0.0762312402081706,4.333333333333333,0,0,0.4654613492026853
251,2,5,-0.4963409709942551,-0.5635233537879578,2.5,0,0,0.49582767562945845
185,2,9,-0.5077588108047422,-0.5816296158821878,4.5,0,0,0.479210951240237
1951,2,7,-0.5077588108047422,-0.5816296158821878,3.5,0,0,0.49083314579683995
1287,3,5,1.0650486230898537,1.0811287864379382,1.6666666666666667,0,0,0.49367727378511317
227,3,9,0.1344946785351562,0.0973552126514389,3.0,0,0,0.4827632482431916
5103,2,11,0.4513397332761728,0.9392964000331362,5.5,0,0,0.45199816156731665
2232,4,8,-0.1052799574850724,-0.2625067464713832,2.0,0,0,0.48898123444249464
5645,2,5,-0.4735052913732809,-0.5273108295994977,2.5,0,0,0.498399310375356
3447,3,10,-0.1081344174376942,-0.15915016701682,3.333333333333333,0,0,0.4857691352875038
5044,2,6,-0.422125012226089,-0.4458326501754625,3.0,0,0,0.4996753025004159
3541,2,6,-0.3564724333157883,-0.3417216431336397,3.0,0,0,0.4952850105825455
5002,2,9,-0.1538057766796426,-0.0203354909610563,4.5,0,0,0.4536112965761099
5297,2,5,1.073612002947719,1.9260876841686736,2.5,0,0,0.4917758773613993
893,2,6,-0.3964348726524931,-0.4050935604634448,3.0,0,0,0.4996753025004159
1319,3,7,0.0716965595774773,0.0309655849725955,2.333333333333333,0,0,0.4877705836319442
5037,2,8,-0.1966226759689691,-0.088233973814419,4.0,0,0,0.45488508519713927
5160,2,8,-0.2679841747845134,-0.2013981119033568,4.0,0,0,0.47325986407177023
3978,3,9,0.6226073304334792,0.6133836823369954,3.0,0,0,0.4827632482431916
4030,3,7,2.423771560537817,2.5175589125801885,2.333333333333333,0,0,0.48762981586750137
1345,2,5,-0.4792142112785245,-0.5363639606466127,2.5,0,0,0.49582767562945845
1328,3,9,-0.1880592961111038,-0.2436460567898935,3.0,0,0,0.48971572177934913
5455,2,6,-0.2993832342633529,-0.2511903326624894,3.0,0,0,0.4951350882173914
3865,2,5,-0.5077588108047422,-0.5816296158821878,2.5,0,0,0.49582767562945845
5369,2,10,-0.0881531977693418,0.0837755160807664,5.0,0,0,0.46810393702710207
4763,3,15,0.7567669482067023,0.7552160687417973,5.0,0,0,0.45774372426290516
4573,2,6,0.4570486531814164,0.9483495310802512,3.0,0,0,0.4908441370962601
2209,2,8,-0.4421062318944415,-0.477518608840365,4.0,0,0,0.4767441938832466
5434,2,7,-0.0852987378167201,0.0883020816043239,3.5,0,0,0.48429764729791314
2057,4,13,0.1059500790089385,-0.0950238220997552,3.25,0,0,0.4822035630890074
613,3,7,-0.1709325363953732,-0.2255397946956635,2.333333333333333,0,0,0.4916581354286782
5407,2,10,-0.3621813532210319,-0.3507747741807547,5.0,0,0,0.46731013047654
4872,2,13,-0.2936743143581093,-0.2421372016153744,6.5,0,0,0.46056375203478
5034,2,6,-0.2908198544054876,-0.2376106360918169,3.0,0,0,0.4951350882173914
1755,5,22,0.51128339228123,0.0647639408818249,4.4,0,0,0.46413276490409905
3734,3,9,0.3029078157398407,0.2754001232447011,3.0,0,0,0.4827632482431916
505,3,16,-0.31080107407384,-0.3734076017985422,5.333333333333333,0,0,0.44775300546849794
3919,2,12,-0.2422940352109175,-0.1606590221913392,6.0,0,0,0.45726756355460857
4065,3,9,0.8281284470222466,0.8306588274677559,3.0,0,0,0.48262256400481185
4259,3,8,-0.1195522572481813,-0.1712210084129733,2.6666666666666665,0,0,0.4916581354286782
3892,3,16,0.1059500790089385,0.0671781091610556,5.333333333333333,0,0,0.4492742247931676
4445,3,7,0.2543819965452706,0.2240990473110493,2.333333333333333,0,0,0.4877705836319442
1039,4,20,2.2153959839964275,1.5775421388547457,5.0,0,0,0.45637447725164687
3536,3,12,1.2934054192995952,1.3225456143610057,4.0,0,0,0.4563081428065145
3311,2,10,0.2201284771138094,0.5726445926249777,5.0,0,0,0.46810393702710207
1420,2,7,-0.422125012226089,-0.4458326501754625,3.5,0,0,0.49314979665848446
1988,3,9,-0.4792142112785245,-0.5514525123918044,3.0,0,0,0.4870364448939673
5443,2,7,-0.3964348726524931,-0.4050935604634448,3.5,0,0,0.49314979665848446
3836,2,5,-0.3165099939790835,-0.2783497258038345,2.5,0,0,0.4985685739535376
3648,2,6,0.2429641567347835,0.6088571168134378,3.0,0,0,0.4908441370962601
1393,2,6,-0.4164160923208455,-0.4367795191283474,3.0,0,0,0.4996753025004159
4371,2,11,-0.2051860558268344,-0.1018136703850915,5.5,0,0,0.437593927091226
2228,3,8,0.0716965595774773,0.0309655849725955,2.6666666666666665,0,0,0.4877705836319442
3886,2,6,-0.4192705522734672,-0.4413060846519049,3.0,0,0,0.4996753025004159
2550,3,10,-0.0196461589064193,-0.0656011461966314,3.333333333333333,0,0,0.4803637328161445
1509,2,5,-0.459232991610172,-0.5046780019817101,2.5,0,0,0.498399310375356
3903,3,10,0.6454430100544533,0.637525365129302,3.333333333333333,0,0,0.4803637328161445
3898,2,5,-0.1281156371060466,0.0204035987509612,2.5,0,0,0.4906368950328984
800,2,8,-0.4306883920839544,-0.459412346746135,4.0,0,0,0.4767441938832466
5749,3,14,0.0688420996248555,0.027947874623557,4.666666666666667,0,0,0.4672917555525424
564,3,12,0.6083350306703702,0.5982951305918037,4.0,0,0,0.4654613492026853
478,4,28,-0.1966226759689691,-0.3349317948483034,7.0,0,0,0.45042494784667303
2860,4,12,0.274363216213623,0.0385098608451913,3.0,0,0,0.48698901677116846
179,2,5,-0.422125012226089,-0.4458326501754625,2.5,0,0,0.49891385628533413
3473,4,18,0.6654242297228057,0.3485795992088809,4.5,0,0,0.4671993974028323
5751,2,6,-0.2622752548792699,-0.1923449808562418,3.0,0,0,0.49349064134472514
2741,3,7,0.2458186166874053,0.2150459162639343,2.333333333333333,0,0,0.4877705836319442
5490,2,5,-0.3593268932684101,-0.3462482086571972,2.5,0,0,0.4947884333171962
5346,2,9,-0.3393456736000577,-0.3145622499922946,4.5,0,0,0.47785027293082394
605,2,6,-0.3279278337895706,-0.2964559878980645,3.0,0,0,0.4974957159172333
1302,2,7,-0.4706508314206591,-0.5227842640759401,3.5,0,0,0.48850202163348555
4149,3,14,0.2943444358819754,0.2663469921975861,4.666666666666667,0,0,0.4672917555525424
497,2,6,-0.3907259527472496,-0.3960404294163298,3.0,0,0,0.4996753025004159
4399,3,8,0.4913021726128776,0.4745690062812316,2.6666666666666665,0,0,0.4877705836319442
1370,3,13,0.4884477126602559,0.4715512959321932,4.333333333333333,0,0,0.4654613492026853
4355,2,5,-0.2993832342633529,-0.2511903326624894,2.5,0,0,0.4962078824665651
472,2,7,-0.2622752548792699,-0.1923449808562418,3.5,0,0,0.4881838997421009
3163,3,4,2.980391251299062,3.106012430642665,1.3333333333333333,0,0,0.4994090767448756
4236,2,6,-0.4392517719418197,-0.4729920433168075,3.0,0,0,0.49916075357295964
2024,4,18,0.2058561773507005,-0.0158089254374988,4.5,0,0,0.4671993974028323
2264,3,9,0.0117529005724201,-0.0324063323572097,3.0,0,0,0.4827632482431916
1921,2,6,-0.3793081129367625,-0.3779341673220998,3.0,0,0,0.4996753025004159
1849,2,5,-0.2451484951635392,-0.1651855877148967,2.5,0,0,0.4945633628929767
4575,3,10,0.2543819965452706,0.2240990473110493,3.333333333333333,0,0,0.4803637328161445
5005,2,6,-0.3022376942159747,-0.2557168981860469,3.0,0,0,0.4951350882173914
3632,3,8,0.1487669782982651,0.1124437643966307,2.6666666666666665,0,0,0.4877705836319442
272,3,7,-0.0025193991906887,-0.0474948841024014,2.333333333333333,0,0,0.4877705836319442
1566,4,10,0.3086167356450843,0.0656692539865363,2.5,0,0,0.48806122357106474
336,2,5,-0.5077588108047422,-0.5816296158821878,2.5,0,0,0.49582767562945845
1665,3,11,0.5683725913336655,0.5560471857052669,3.6666666666666665,0,0,0.4803637328161445
3917,3,11,0.374269314555385,0.3508428819706596,3.6666666666666665,0,0,0.4803637328161445
625,2,7,-0.3821625728893842,-0.3824607328456573,3.5,0,0,0.49314979665848446
1471,3,10,-0.2051860558268344,-0.2617523188841236,3.333333333333333,0,0,0.48845693560584164
5573,2,7,-0.2565663349740263,-0.1832918498091267,3.5,0,0,0.4881838997421009
879,4,8,-0.4421062318944415,-0.5295741123612764,2.0,0,0,0.4908094363608886
3732,2,5,-0.4563785316575503,-0.5001514364581526,2.5,0,0,0.498399310375356
4340,2,6,-0.1966226759689691,-0.088233973814419,3.0,0,0,0.4895644409314519
5540,2,14,-0.2622752548792699,-0.1923449808562418,7.0,0,0,0.44048201274577875
2617,4,11,0.3514336349344109,0.0996184954132177,2.75,0,0,0.48698901677116846
765,2,8,-0.0167916989537975,0.1969396541697042,4.0,0,0,0.4693834612579633
286,2,6,-0.3450545935053012,-0.3236153810394096,3.0,0,0,0.4974957159172333
4730,2,6,-0.2993832342633529,-0.2511903326624894,3.0,0,0,0.4951350882173914
4498,3,11,-0.1509513167270208,-0.2044158222523951,3.6666666666666665,0,0,0.485670747884209
3957,3,14,0.5683725913336655,0.5560471857052669,4.666666666666667,0,0,0.4672917555525424
3413,4,19,-0.0596085982431241,-0.2262942222829231,4.75,0,0,0.43934158370191606
254,4,10,0.4170862138447116,0.1516739989341291,2.5,0,0,0.48806122357106474
2942,2,5,-0.3793081129367625,-0.3779341673220998,2.5,0,0,0.49891385628533413
4797,2,6,-0.484923131183768,-0.5454170916937278,3.0,0,0,0.4965890795726469
5329,2,7,0.3343068752186802,0.7537072135672782,3.5,0,0,0.48429764729791314
3418,3,9,-0.1766414563006167,-0.2315752153937402,3.0,0,0,0.48807187359219434
5338,2,11,-0.2879653944528658,-0.2330840705682594,5.5,0,0,0.46056375203478
4767,3,10,0.6540063899123186,0.646578496176417,3.333333333333333,0,0,0.4803637328161445
1600,2,5,-0.3935804126998714,-0.4005669949398873,2.5,0,0,0.49891385628533413
1057,2,8,-0.0767353579588547,0.1018817781749965,4.0,0,0,0.4693834612579633
1075,2,10,0.0888233192932079,0.3644225785413322,5.0,0,0,0.46810393702710207
711,3,6,-0.0824442778640983,-0.1319907738754749,2.0,0,0,0.4864895574357664
2644,2,8,-0.3593268932684101,-0.3462482086571972,4.0,0,0,0.4671712962083633
2523,2,9,-0.2451484951635392,-0.1651855877148967,4.5,0,0,0.4733989001544431
737,3,9,0.7082411290121322,0.7039149928081456,3.0,0,0,0.48262256400481185
1864,3,9,-0.2166038956373215,-0.273823160280277,3.0,0,0,0.4920756949619754
4147,3,16,0.3913960742711156,0.3689491440648897,5.333333333333333,0,0,0.4492742247931676
4837,2,6,0.3942505342237374,0.8487650895619859,3.0,0,0,0.4908441370962601
3784,2,6,-0.4677963714680374,-0.5182576985523827,3.0,0,0,0.49916075357295964
994,2,5,-0.2337306553530521,-0.1470793256206666,2.5,0,0,0.49334641749141406
3560,2,6,-0.2822564745476222,-0.2240309395211443,3.0,0,0,0.49349064134472514
5345,2,11,-0.0310639987169064,0.1743068265519166,5.5,0,0,0.45199816156731665
3944,3,7,-0.4677963714680374,-0.539381670995651,2.333333333333333,0,0,0.4887888467692057
5421,2,11,-0.1195522572481813,0.0339832953216338,5.5,0,0,0.437593927091226
2323,3,10,-0.1338245570112902,-0.1863095601581651,3.333333333333333,0,0,0.485670747884209
71,2,5,-0.31080107407384,-0.2692965947567194,2.5,0,0,0.4985685739535376
5639,2,7,-0.3678902731262754,-0.3598279052278697,3.5,0,0,0.49314979665848446
1888,2,6,-0.3022376942159747,-0.2557168981860469,3.0,0,0,0.4951350882173914
3754,3,8,-0.0225006188590411,-0.0686188565456698,2.6666666666666665,0,0,0.4877705836319442
996,2,7,-0.4392517719418197,-0.4729920433168075,3.5,0,0,0.48850202163348555
4072,3,11,0.4142317538920898,0.3930908268571965,3.6666666666666665,0,0,0.4803637328161445
4274,3,9,0.0288796602881507,-0.0143000702629796,3.0,0,0,0.4827632482431916
228,2,10,-0.4792142112785245,-0.5363639606466127,5.0,0,0,0.479210951240237
5671,2,9,-0.2794020145950005,-0.2195043739975868,4.5,0,0,0.4733989001544431
5370,2,7,-0.3250733738369488,-0.291929422374507,3.5,0,0,0.49097074223719395
3315,2,8,-0.5077588108047422,-0.5816296158821878,4.0,0,0,0.4790717610905336
5071,2,8,0.8395462868327337,1.554909311236958,4.0,0,0,0.4602195314972512
3921,3,16,0.2772176761662448,0.2482407301033561,5.333333333333333,0,0,0.4492742247931676
4714,2,7,0.2971988958345972,0.6948618617610306,3.5,0,0,0.48429764729791314
